"Analyze-25 Year	",,,,,,,,,,,,,,,,,
Bhatt M.; Gohil R.; Gupta A.; Goyani J.; Arkatkar S.,"Bhatt, Mikshu (58698727600); Gohil, Rushiraj (58698863700); Gupta, Apoorva (58698467300); Goyani, Jaydip (57220582859); Arkatkar, Shriniwas (22936676400)",58698727600; 58698863700; 58698467300; 57220582859; 22936676400,Distance-Based Speed Prediction Models Using Naturalistic Driving Data on Two-Lane Roads in Mountainous Regions,2024,Lecture Notes in Civil Engineering,377,,,373,385,12,0,10.1007/978-981-99-4464-4_24,Conference paper,Final,,2-s2.0-85176965334
Liu Q.; Zhang Z.; Zhao D.; Wang H.; Qin Z.,"Liu, Qian (57207265809); Zhang, Zhuxin (12803681100); Zhao, Dingxuan (8324390600); Wang, Hui (58177910700); Qin, Zhanyong (58896815200)",57207265809; 12803681100; 8324390600; 58177910700; 58896815200,Electric Landing Assist Device of Shipborne Helicopters and Its Key Characteristics Analysis; [????????????????????],2024,Binggong Xuebao/Acta Armamentarii,45,1,,241,252,11,0,10.12382/bgxb.2022.0523,Article,Final,,2-s2.0-85185540653
Zhu J.; Wang L.; Tasic I.; Qu X.,"Zhu, Jie (57217097018); Wang, Liang (57075015700); Tasic, Ivana (54785587300); Qu, Xiaobo (55619321013)",57217097018; 57075015700; 54785587300; 55619321013,Improving Freeway Merging Efficiency via Flow-Level Coordination of Connected and Autonomous Vehicles,2024,IEEE Transactions on Intelligent Transportation Systems,25,7,,6703,6715,12,5,10.1109/TITS.2023.3346832,Article,Final,All Open Access; Green Open Access,2-s2.0-85182941636
Zhang H.; Xian G.,"Zhang, Haotong (57188712263); Xian, Gang (57468215700)",57188712263; 57468215700,ASTPSI: Allocating Spare Time and Planning Speed Interval for Intelligent Train Control of Sparse Reward,2024,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),14447 LNCS,,,65,77,12,2,10.1007/978-981-99-8079-6_6,Conference paper,Final,,2-s2.0-85181982577
Zhao F.; Han L.; Cui M.; Huang H.; Zhong S.; Su F.; Wang L.,"Zhao, Fuzhou (36706948600); Han, Ling (55516465900); Cui, Mingyang (57222049007); Huang, Heye (57204961167); Zhong, Shan (55682677600); Su, Feifei (58834852400); Wang, Lei (58834030900)",36706948600; 55516465900; 57222049007; 57204961167; 55682677600; 58834852400; 58834030900,On-Road Trajectory Planning of Connected and Automated Vehicles in Complex Traffic Settings: A Hierarchical Framework of Trajectory Refinement,2024,IEEE Access,12,,,7456,7468,12,1,10.1109/ACCESS.2024.3352919,Article,Final,All Open Access; Gold Open Access,2-s2.0-85182952138
Zhu Y.; Jiang M.; Yamamoto T.; Ding N.; Shinkai H.; Aoki H.; Shimazaki K.,"Zhu, Yuanfang (57493710800); Jiang, Meilan (7401860953); Yamamoto, Toshiyuki (55703202800); Ding, Naikan (55388627400); Shinkai, Hiroko (58847463400); Aoki, Hirofumi (56002401600); Shimazaki, Kan (57194417666)",57493710800; 7401860953; 55703202800; 55388627400; 58847463400; 56002401600; 57194417666,A Framework for Combining Lateral and Longitudinal Acceleration to Assess Driving Styles Using Unsupervised Approach,2024,IEEE Transactions on Intelligent Transportation Systems,25,1,,638,656,18,4,10.1109/TITS.2023.3310213,Article,Final,,2-s2.0-85180363161
Huang X.; Wang H.; Li Y.; Huang L.; Zhao H.,"Huang, Xin (57208414101); Wang, Huan (57211369183); Li, Yongfu (46661886400); Huang, Longwang (57195492890); Zhao, Hang (57195736803)",57208414101; 57211369183; 46661886400; 57195492890; 57195736803,Reservation-based traffic signal control for mixed traffic flow at intersections,2024,Physica A: Statistical Mechanics and its Applications,633,,129426,,,,5,10.1016/j.physa.2023.129426,Article,Final,,2-s2.0-85179130705
Mintsis E.; Vlahogianni E.I.; Mitsakis E.; Aifadopoulou G.,"Mintsis, Evangelos (56820285900); Vlahogianni, Eleni I. (8680724400); Mitsakis, Evangelos (36696804600); Aifadopoulou, Georgia (57219405044)",56820285900; 8680724400; 36696804600; 57219405044,Advisory versus automated dynamic eco-driving at signalized intersections: lessons learnt from empirical evidence and simulation experiments,2024,"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations",28,6,,1044,1063,19,2,10.1080/15472450.2023.2289118,Article,Final,,2-s2.0-85178390030
Kircher K.; Ahlström C.,"Kircher, Katja (29467665200); Ahlström, Christer (13003240200)",29467665200; 13003240200,A comparison of glance coding approaches for driver attention assessment,2024,Transportation Research Part F: Traffic Psychology and Behaviour,100,,,243,253,10,4,10.1016/j.trf.2023.12.003,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-85179128743
S B.; D J.A.; Renjith P.N.; Ramesh K.,"S, Balasubramani (57140557600); D, John Aravindhar (56943357700); Renjith, P.N. (55612243400); Ramesh, K. (57221357009)",57140557600; 56943357700; 55612243400; 57221357009,DDSS: Driver decision support system based on the driver behaviour prediction to avoid accidents in intelligent transport system,2024,International Journal of Cognitive Computing in Engineering,5,,,1,13,12,13,10.1016/j.ijcce.2023.12.001,Article,Final,All Open Access; Gold Open Access,2-s2.0-85181005077
Li J.; Fotouhi A.; Liu Y.; Zhang Y.; Chen Z.,"Li, Jie (57204605314); Fotouhi, Abbas (43061057600); Liu, Yonggang (55906213600); Zhang, Yuanjian (57195407199); Chen, Zheng (56941076900)",57204605314; 43061057600; 55906213600; 57195407199; 56941076900,Review on eco-driving control for connected and automated vehicles,2024,Renewable and Sustainable Energy Reviews,189,,114025,,,,20,10.1016/j.rser.2023.114025,Review,Final,,2-s2.0-85176392638
Xu Z.; Zheng N.; Lv Y.; Fang Y.; Vu H.L.,"Xu, Zheng (57220859583); Zheng, Nan (55253878400); Lv, Yisheng (35072960000); Fang, Yihai (55648722300); Vu, Hai L. (7004453179)",57220859583; 55253878400; 35072960000; 55648722300; 7004453179,Analyzing scenario criticality and rider's intervention behavior during high-level autonomous driving: A VR-enabled approach and empirical insights,2024,Transportation Research Part C: Emerging Technologies,158,,104451,,,,11,10.1016/j.trc.2023.104451,Article,Final,All Open Access; Hybrid Gold Open Access,2-s2.0-85183740078
Yang H.; Hu Y.; Gong X.; Cao R.; Guo L.; Chen H.,"Yang, Huice (57912758900); Hu, Yunfeng (25623144900); Gong, Xun (36678640400); Cao, Ranhe (58812448500); Guo, Lulu (55796347600); Chen, Hong (56103899600)",57912758900; 25623144900; 36678640400; 58812448500; 55796347600; 56103899600,Energy Management Strategy for Fuel Cell Hybrid Electric Vehicles Considering the Inaccuracy of Predicted Vehicle Speed,2024,IEEE Transactions on Transportation Electrification,10,4,,8246,8262,16,3,10.1109/TTE.2024.3352276,Article,Final,,2-s2.0-85182361192
Pan M.; Ryan A.,"Pan, Meiyu (58496602800); Ryan, Alyssa (57203655196)",58496602800; 57203655196,Segmenting the target audience for transportation demand management programs: An investigation between mode shift and individual characteristics,2024,International Journal of Sustainable Transportation,18,1,,62,83,21,0,10.1080/15568318.2023.2201941,Article,Final,,2-s2.0-85158131519
Wang P.; Liu C.; Wang Y.; Zhang M.,"Wang, Pangwei (55234344700); Liu, Cheng (58740692800); Wang, Yunfeng (57221290835); Zhang, Mingfang (56431534200)",55234344700; 58740692800; 57221290835; 56431534200,Multi-lane Trajectory Optimization for Intelligent Connected Vehicles in Urban Road Network; [??????????????????????],2024,Qiche Gongcheng/Automotive Engineering,46,2,,241,252,11,0,10.19562/j.chinasae.qcgc.2024.02.006,Article,Final,,2-s2.0-85186403446
Longhitano P.D.; Bérenguer C.; Echard B.,"Longhitano, Pedro Dias (57832131800); Bérenguer, Christophe (6701327188); Echard, Benjamin (36990312200)",57832131800; 6701327188; 36990312200,Joint electric vehicle routing and battery health management integrating an explicit state of charge model,2024,Computers and Industrial Engineering,188,,109892,,,,3,10.1016/j.cie.2024.109892,Article,Final,,2-s2.0-85183903761
Hazoor A.; Terrafino A.; Di Stasi L.L.; Bassani M.,"Hazoor, Abrar (57211072249); Terrafino, Alberto (57763257100); Di Stasi, Leandro L. (33067587700); Bassani, Marco (26532382800)",57211072249; 57763257100; 33067587700; 26532382800,Intelligent speed adaptation for visibility technology affects drivers’ speed selection along curves with sight limitations,2024,Journal of Traffic and Transportation Engineering (English Edition),11,1,,16,27,11,1,10.1016/j.jtte.2023.02.005,Article,Final,All Open Access; Gold Open Access,2-s2.0-85184751121
Zhu Z.; Gupta S.; Gupta A.; Canova M.,"Zhu, Zhaoxuan (57204560562); Gupta, Shobhit (57208404050); Gupta, Abhishek (57205590050); Canova, Marcello (16314864900)",57204560562; 57208404050; 57205590050; 16314864900,A Deep Reinforcement Learning Framework for Eco-Driving in Connected and Automated Hybrid Electric Vehicles,2024,IEEE Transactions on Vehicular Technology,73,2,,1713,1725,12,7,10.1109/TVT.2023.3318552,Article,Final,All Open Access; Green Open Access,2-s2.0-85181556123
Yu T.,"Yu, Tingting (57210205443)",57210205443,Phenomenon of anti-driving force during grain boundary migration,2024,Computational Materials Science,232,,112662,,,,2,10.1016/j.commatsci.2023.112662,Article,Final,,2-s2.0-85177885658
Bal?iauskas L.; Ku?as A.; Bal?iauskien? L.,"Bal?iauskas, Linas (25029782700); Ku?as, Andrius (36774597500); Bal?iauskien?, Laima (26321288600)",25029782700; 36774597500; 26321288600,"Roadkill Patterns on Workdays, Weekends and Long Weekends: Anticipating the Implications of a Four-Day Work Week",2024,Diversity,16,2,84,,,,1,10.3390/d16020084,Article,Final,All Open Access; Gold Open Access,2-s2.0-85186118644
Gao C.; Wang Z.; Wang S.; Li Y.,"Gao, Caihong (58844298300); Wang, Ziyang (55262411800); Wang, Shupei (57476783000); Li, Ying (58844530400)",58844298300; 55262411800; 57476783000; 58844530400,Mitigating oscillations of mixed traffic flows at a signalized intersection: A multiagent trajectory optimization approach based on oscillation prediction,2024,Physica A: Statistical Mechanics and its Applications,635,,129538,,,,3,10.1016/j.physa.2024.129538,Article,Final,,2-s2.0-85183194991
Charroud A.; El Moutaouakil K.; Palade V.; Yahyaouy A.; Onyekpe U.; Eyo E.U.,"Charroud, Anas (57807922500); El Moutaouakil, Karim (58897140800); Palade, Vasile (6701857025); Yahyaouy, Ali (55175565300); Onyekpe, Uche (57219173816); Eyo, Eyo U. (57200189417)",57807922500; 58897140800; 6701857025; 55175565300; 57219173816; 57200189417,Localization and Mapping for Self-Driving Vehicles: A Survey,2024,Machines,12,2,118,,,,14,10.3390/machines12020118,Review,Final,All Open Access; Gold Open Access,2-s2.0-85187306400
Tian W.; Liu L.; Zhang X.; Shao J.; Ge J.,"Tian, Weiyong (57219574689); Liu, Li (56105820800); Zhang, Xiaohui (55928273000); Shao, Jiaqi (58479615100); Ge, Jiahao (57219565400)",57219574689; 56105820800; 55928273000; 58479615100; 57219565400,A coordinated optimization method of energy management and trajectory optimization for hybrid electric UAVs with PV/Fuel Cell/Battery,2024,International Journal of Hydrogen Energy,50,,,1110,1121,11,13,10.1016/j.ijhydene.2023.11.030,Article,Final,,2-s2.0-85176119610
Guo R.-T.; Guo S.-H.; Yu L.-Q.; Pan W.-G.,"Guo, Rui-Tang (56447753100); Guo, Sheng-Hui (58668257200); Yu, Ling-Qi (58668257100); Pan, Wei-Guo (7402219809)",56447753100; 58668257200; 58668257100; 7402219809,Recent Progress and Perspectives of S-Scheme Heterojunction Photocatalysts for Photocatalytic CO2 Reduction,2024,Energy and Fuels,38,2,,869,894,25,15,10.1021/acs.energyfuels.3c04118,Review,Final,,2-s2.0-85181572849
Ding F.; Xu L.; Zhang X.; Ma H.,"Ding, Feng (26535684200); Xu, Ling (57192555965); Zhang, Xiao (57194529494); Ma, Hao (57207767494)",26535684200; 57192555965; 57194529494; 57207767494,Hierarchical gradient- and least-squares-based iterative estimation algorithms for input-nonlinear output-error systems from measurement information by using the over-parameterization,2024,International Journal of Robust and Nonlinear Control,34,2,,1120,1147,27,76,10.1002/rnc.7014,Article,Final,,2-s2.0-85174062323
Lai Q.; Liu J.; Wang Y.; Xu H.; Guo S.; Ju M.,"Lai, Qingying (56835206700); Liu, Jun (55900073500); Wang, Yihui (54785501400); Xu, Hongze (7407452083); Guo, Shudong (58241792500); Ju, Miaoyu (58242700800)",56835206700; 55900073500; 54785501400; 7407452083; 58241792500; 58242700800,Energy-efficient operation of medium-speed maglev through integrated traction and train control,2024,IET Intelligent Transport Systems,18,2,,409,431,22,1,10.1049/itr2.12458,Article,Final,All Open Access; Gold Open Access,2-s2.0-85178200472
Zheng H.; Wang J.; Shi D.; Liu D.; Wang S.,"Zheng, Huaihang (57220980938); Wang, Junzheng (8342362100); Shi, Dawei (55599685700); Liu, Dongchen (57222004637); Wang, Shoukun (7410343798)",57220980938; 8342362100; 55599685700; 57222004637; 7410343798,Quasi Time-Fuel Optimal Control Strategy for Dynamic Target Tracking,2024,IEEE Transactions on Automation Science and Engineering,21,1,,416,427,11,4,10.1109/TASE.2022.3219828,Article,Final,All Open Access; Green Open Access,2-s2.0-85141643222
Khaleghi A.; Eydi A.,"Khaleghi, Amir (57220121817); Eydi, Alireza (54974093700)",57220121817; 54974093700,Hybrid solution methods for a continuous-time multi-period hub location problem with time-dependent demand and sustainability considerations,2024,Journal of Ambient Intelligence and Humanized Computing,15,1,,115,155,40,5,10.1007/s12652-022-03879-w,Article,Final,,2-s2.0-85134309883
Chai M.; Wang H.; Tang T.; Chai J.; Liu H.,"Chai, Ming (56278475800); Wang, Haifeng (56943526800); Tang, Tao (34973410200); Chai, Jinchuan (56199503000); Liu, Hongjie (37055693700)",56278475800; 56943526800; 34973410200; 56199503000; 37055693700,A Relative Operation-Based Separation Model for Safe Distances of Virtually Coupled Trains,2024,IEEE Transactions on Intelligent Vehicles,9,1,,2031,2045,14,4,10.1109/TIV.2023.3301009,Article,Final,All Open Access; Hybrid Gold Open Access,2-s2.0-85166747730
Hu J.; Li S.; Wang H.; Wang Z.; Barth M.J.,"Hu, Jia (57266868500); Li, Shuoyuan (58617419400); Wang, Haoran (57215361339); Wang, Ziran (57195429182); Barth, Matthew J. (56028681700)",57266868500; 58617419400; 57215361339; 57195429182; 56028681700,Eco-approach at an isolated actuated signalized intersection: Aware of the passing time window,2024,Journal of Cleaner Production,435,,140493,,,,10,10.1016/j.jclepro.2023.140493,Article,Final,,2-s2.0-85181834981
Zhu F.; Liu Y.; Lu C.; Huang Q.; Wang C.,"Zhu, Futang (58850581300); Liu, Yubin (57205513684); Lu, Chao (58850654200); Huang, Qiuping (58850654300); Wang, Chunsheng (58850734800)",58850581300; 57205513684; 58850654200; 58850654300; 58850734800,Research on thermal energy management for PHEV based on NSGA-II optimization algorithm,2024,Case Studies in Thermal Engineering,54,,104046,,,,4,10.1016/j.csite.2024.104046,Article,Final,All Open Access; Gold Open Access,2-s2.0-85183463903
Li N.; Yao Z.; Dong C.,"Li, Ning (57365827100); Yao, Zhouzhou (57959283500); Dong, Chunjiao (25627314300)",57365827100; 57959283500; 25627314300,Driving mode mining of pure electric taxi based on kinematic segments; [? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?],2024,Beijing Jiaotong Daxue Xuebao/Journal of Beijing Jiaotong University,48,1,,176,186,10,0,10.11860/j.issn.1673-0291.20230020,Article,Final,,2-s2.0-85189819821
Tabatabaie M.; He S.,"Tabatabaie, Mahan (57340416300); He, Suining (56353084100)",57340416300; 56353084100,Driver Maneuver Interaction Identification with Anomaly-Aware Federated Learning on Heterogeneous Feature Representations,2024,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies",7,4,180,,,,2,10.1145/3631421,Article,Final,All Open Access; Bronze Open Access,2-s2.0-85182587647
Guo K.; Wu Z.; Wang W.; Ren S.; Zhou X.; Gadekallu T.R.; Luo E.; Liu C.,"Guo, Kehua (35317515700); Wu, Zheng (57745803700); Wang, Weizheng (57218936256); Ren, Sheng (57207860153); Zhou, Xiaokang (55514932700); Gadekallu, Thippa Reddy (57217062630); Luo, Entao (57023357400); Liu, Chao (57192234821)",35317515700; 57745803700; 57218936256; 57207860153; 55514932700; 57217062630; 57023357400; 57192234821,GRTR: Gradient Rebalanced Traffic Sign Recognition for Autonomous Vehicles,2024,IEEE Transactions on Automation Science and Engineering,21,3,,2349,2361,12,16,10.1109/TASE.2023.3270202,Article,Final,,2-s2.0-85159829193
Laharotte P.-A.; Bhattacharyya K.; Perun J.; El Faouzi N.-E.,"Laharotte, Pierre-Antoine (57195450728); Bhattacharyya, Kinjal (7103126875); Perun, Jonathan (58523077900); El Faouzi, Nour-Eddin (6508176568)",57195450728; 7103126875; 58523077900; 6508176568,Traffic-sensitive speed advisory system based on Lagrangian traffic indicators,2024,"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations",28,6,,881,903,22,2,10.1080/15472450.2023.2236549,Article,Final,,2-s2.0-85166746358
Wang R.; Zhang L.; Peng J.; Han J.; Du B.; Gong B.; Xue H.; Tuo D.; Zhang Q.,"Wang, Rui (57447334200); Zhang, Li (55861659700); Peng, Jingde (57750432200); Han, Jinlin (57204720593); Du, Baocheng (55860946000); Gong, Baoli (58074535800); Xue, Haoyang (58738019800); Tuo, Dajiang (58738843000); Zhang, Qing (56900068900)",57447334200; 55861659700; 57750432200; 57204720593; 55860946000; 58074535800; 58738019800; 58738843000; 56900068900,Effect of ambient high-temperature on real driving emission tests of a light-duty gasoline vehicle,2024,Atmospheric Pollution Research,15,2,101998,,,,4,10.1016/j.apr.2023.101998,Article,Final,,2-s2.0-85178376847
Zhang Y.; Chen J.; You T.; Zhang Y.; Liu Z.; Du C.,"Zhang, Ying (57193778799); Chen, Jinchao (56609477000); You, Tao (35191411700); Zhang, Yingjie (36164806300); Liu, Zhaohua (35225097300); Du, Chenglie (24471366200)",57193778799; 56609477000; 35191411700; 36164806300; 35225097300; 24471366200,Energy-Aware Optimization of Connected and Automated Electric Vehicles Considering Vehicle-Traffic Nexus,2024,IEEE Transactions on Industrial Electronics,71,1,,282,293,11,10,10.1109/TIE.2023.3245204,Article,Final,,2-s2.0-85149368511
Dehkordi S.G.; Larue G.S.; Cholette M.E.; Rakotonirainy A.; Glaser S.,"Dehkordi, Sepehr G. (56647817300); Larue, Grégoire S. (36514998800); Cholette, Michael E. (36132870000); Rakotonirainy, Andry (55945030200); Glaser, Sébastien (7101907751)",56647817300; 36514998800; 36132870000; 55945030200; 7101907751,Including network level safety measures in eco-routing,2024,"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations",28,3,,283,296,13,2,10.1080/15472450.2022.2129022,Article,Final,,2-s2.0-85139560736
Sun H.,"Sun, Haokai (59255489200)",59255489200,Research and Application of Distributed Traffic Signal Controller for Intelligent Network Scenarios Research and application of distributed signal controller for trajectory planning and ecological driving in intelligent network scenarios,2024,ACM International Conference Proceeding Series,,,,575,580,5,0,10.1145/3673277.3673376,Conference paper,Final,,2-s2.0-85200982503
Lai S.; Qiu J.; Tao Y.; Sun X.; Zhao J.,"Lai, Shuying (57217176282); Qiu, Jing (55846308000); Tao, Yuechuan (57211239962); Sun, Xianzhuo (57221305266); Zhao, Junhua (57200530099)",57217176282; 55846308000; 57211239962; 57221305266; 57200530099,Charging/Refueling Navigation Strategies for Plug-in Hybrid Hydrogen and Electric Vehicles With Irrationalities and Energy Substitution,2024,IEEE Transactions on Industrial Informatics,20,1,,583,595,12,2,10.1109/TII.2023.3268753,Article,Final,,2-s2.0-85153798611
Huang Y.; Yan X.; Li X.; Rakotonirainy A.,"Huang, Yan (57218145061); Yan, Xuedong (8889780700); Li, Xiaomeng (36084933000); Rakotonirainy, Andry (55945030200)",57218145061; 8889780700; 36084933000; 55945030200,Evaluating the safe and eco-driving performances of car-following behaviors in a vehicle platoon under foggy conditions,2024,Journal of Transportation Safety and Security,16,2,,204,229,25,1,10.1080/19439962.2023.2201173,Article,Final,,2-s2.0-85153401329
Lone F.; Verma H.K.; Sharma K.P.,"Lone, Faisal (57192540571); Verma, Harsh Kumar (57204684351); Sharma, Krishna Pal (56824954000)",57192540571; 57204684351; 56824954000,"A systematic study on the challenges, characteristics and security issues in vehicular networks",2024,International Journal of Pervasive Computing and Communications,20,1,,56,98,42,1,10.1108/IJPCC-04-2022-0164,Article,Final,,2-s2.0-85146063533
Huang Y.; Yan X.; Li X.; Duan K.; Rakotonirainy A.; Gao Z.,"Huang, Yan (57218145061); Yan, Xuedong (8889780700); Li, Xiaomeng (36084933000); Duan, Ke (57203361002); Rakotonirainy, Andry (55945030200); Gao, Zhijun (57207959251)",57218145061; 8889780700; 36084933000; 57203361002; 55945030200; 57207959251,Improving car-following model to capture unobserved driver heterogeneity and following distance features in fog condition,2024,Transportmetrica A: Transport Science,20,1,,1,24,23,17,10.1080/23249935.2022.2048917,Article,Final,,2-s2.0-85126801472
Li Z.; Wang Y.,"Li, Zhicheng (57191699687); Wang, Yang (55992269800)",57191699687; 55992269800,Energy-efficiency optimization and control for electric vehicle platooning with regenerating braking,2024,IET Intelligent Transport Systems,18,2,,203,217,14,1,10.1049/itr2.12445,Article,Final,All Open Access; Gold Open Access,2-s2.0-85178924812
Sun B.; Hu L.; Zhang Q.; Zou C.; Wei N.; Jia Z.; Wu Z.; Mao H.,"Sun, Bin (57218163949); Hu, Le (57218170196); Zhang, Qijun (55330790100); Zou, Chao (57205336039); Wei, Ning (59057191600); Jia, Zhenyu (57329061900); Wu, Zhong (53364593400); Mao, Hongjun (57034727900)",57218163949; 57218170196; 55330790100; 57205336039; 59057191600; 57329061900; 53364593400; 57034727900,Temporal variations in urban road network traffic performance during the early application of a cooperative vehicle infrastructure system: Evidence from the real world,2024,Energy Conversion and Management,300,,117975,,,,10,10.1016/j.enconman.2023.117975,Article,Final,,2-s2.0-85180375561
Koerten K.O.; Abbink D.A.; Zgonnikov A.,"Koerten, Klaas O. (58034097000); Abbink, David A. (8304409300); Zgonnikov, Arkady (55151139600)",58034097000; 8304409300; 55151139600,Haptic Shared Control for Dissipating Phantom Traffic Jams,2024,IEEE Transactions on Human-Machine Systems,54,1,,11,20,9,0,10.1109/THMS.2023.3315519,Article,Final,All Open Access; Green Open Access,2-s2.0-85182367520
Chen B.Y.; Liu Q.; Gong W.; Tao J.; Chen H.-P.; Shi F.-R.,"Chen, Bi Yu (21739390300); Liu, Qi (58460492900); Gong, Weishu (55968257300); Tao, Jia (58871410500); Chen, Hui-Ping (56048877300); Shi, Fu-Rong (57221605444)",21739390300; 58460492900; 55968257300; 58871410500; 56048877300; 57221605444,Evaluation of energy-environmental-economic benefits of CNG taxi policy using multi-task deep-learning-based microscopic models and big trajectory data,2024,Travel Behaviour and Society,34,,100680,,,,1,10.1016/j.tbs.2023.100680,Article,Final,,2-s2.0-85171184866
Hunt J.D.; Jurasz J.; Zakeri B.; Tong W.; Nascimento A.; Guo F.; ?urin B.; D?bek P.; Wada Y.; van Ruijven B.; Riahi K.,"Hunt, Julian David (56435183500); Jurasz, Jakub (56469780000); Zakeri, Behnam (55092009400); Tong, Wenxuan (57788329800); Nascimento, Andreas (48161602500); Guo, Fei (57189222490); ?urin, Bojan (55596817500); D?bek, Pawe? (57192961154); Wada, Yoshihide (57195195518); van Ruijven, Bas (16025936300); Riahi, Keywan (6602435618)",56435183500; 56469780000; 55092009400; 57788329800; 48161602500; 57189222490; 55596817500; 57192961154; 57195195518; 16025936300; 6602435618,Electric truck gravity energy storage: An alternative to seasonal energy storage,2024,Energy Storage,6,1,e575,,,,3,10.1002/est2.575,Article,Final,,2-s2.0-85186440768
Li S.; Ji Y.; Jiang A.,"Li, Shutong (58310824300); Ji, Yan (56329475000); Jiang, Anning (57299706400)",58310824300; 56329475000; 57299706400,Parameter Estimation Method for Generalized Time-varying Systems With Colored Noise Based on the Hierarchical Principle,2024,"International Journal of Control, Automation and Systems",22,2,,548,559,11,1,10.1007/s12555-022-0867-0,Article,Final,,2-s2.0-85183767204
Viswanadhapalli J.K.; Elumalai V.K.; Shivram S.; Shah S.; Mahajan D.,"Viswanadhapalli, Joshi Kumar (57403891800); Elumalai, Vinodh Kumar (57191751742); Shivram, S. (57489829800); Shah, Sweta (57225903870); Mahajan, Dhruv (57466737200)",57403891800; 57191751742; 57489829800; 57225903870; 57466737200,Deep reinforcement learning with reward shaping for tracking control and vibration suppression of flexible link manipulator,2024,Applied Soft Computing,152,,110756,,,,15,10.1016/j.asoc.2023.110756,Article,Final,,2-s2.0-85183926452
Chen B.; Zhao X.; Li Y.; Gong J.; Liu X.,"Chen, Bingshuo (57221144914); Zhao, Xiaohua (55648485100); Li, Yang (57193892900); Gong, Jianguo (57224809941); Liu, Xiaoming (56098066600)",57221144914; 55648485100; 57193892900; 57224809941; 56098066600,How does older and younger drivers’ risk cognition affect the safety performance: A driving simulator study of sudden lane-changing of the leading vehicle,2024,Journal of Transportation Safety and Security,16,6,,633,654,21,4,10.1080/19439962.2023.2246017,Review,Final,,2-s2.0-85167885100
Feng Y.; Chen Y.; Zhang J.; Tian C.; Ren R.; Han T.; Proctor R.W.,"Feng, Yiheng (56024885600); Chen, Yunfeng (56095666900); Zhang, Jiansong (55358453700); Tian, Chi (57211187143); Ren, Ran (57202535941); Han, Tianfang (57253930800); Proctor, Robert W. (7101687932)",56024885600; 56095666900; 55358453700; 57211187143; 57202535941; 57253930800; 7101687932,Human-centred design of next generation transportation infrastructure with connected and automated vehicles: a system-of-systems perspective,2024,Theoretical Issues in Ergonomics Science,25,3,,287,315,28,5,10.1080/1463922X.2023.2182003,Review,Final,,2-s2.0-85148577910
Yildiz A.; Arikan O.; Cakiroglu H.,"Yildiz, Ahmet (57909717500); Arikan, Oktay (25653785400); Cakiroglu, Hizir (58771210800)",57909717500; 25653785400; 58771210800,"A Timetable Optimization Model for the Istanbul, Turkey, Metro Network Considering a Novel Regenerative Braking Energy Model",2024,Journal of Transportation Engineering Part A: Systems,150,2,4023139,,,,3,10.1061/JTEPBS.TEENG-8109,Article,Final,,2-s2.0-85180128002
Liao Y.; Yu G.; Chen P.; Zhou B.; Li H.,"Liao, Yaping (57200015643); Yu, Guizhen (23112014400); Chen, Peng (56965862000); Zhou, Bin (57059695500); Li, Han (57221546626)",57200015643; 23112014400; 56965862000; 57059695500; 57221546626,Modelling personalised car-following behaviour: a memory-based deep reinforcement learning approach,2024,Transportmetrica A: Transport Science,20,1,,1,29,28,30,10.1080/23249935.2022.2035846,Article,Final,,2-s2.0-85125170750
Zhang C.; Ma Y.; Khattak A.J.; Chen S.; Xing G.; Zhang J.,"Zhang, Chenxiao (57203091143); Ma, Yongfeng (55597037200); Khattak, Aemal J. (7005819285); Chen, Shuyan (8706602800); Xing, Guanyang (57221120079); Zhang, Junjie (57221308931)",57203091143; 55597037200; 7005819285; 8706602800; 57221120079; 57221308931,"Driving style identification and its association with risky driving behaviors among truck drivers based on GPS, load condition, and in-vehicle monitoring data",2024,Journal of Transportation Safety and Security,16,5,,507,541,34,4,10.1080/19439962.2023.2233089,Article,Final,,2-s2.0-85165278726
Ghisolfi V.; Antal Tavasszy L.; Homem de Almeida Rodriguez Correia G.; de Lorena Diniz Chaves G.; Mattos Ribeiro G.,"Ghisolfi, Verônica (57192934058); Antal Tavasszy, Lóránt (58813200500); Homem de Almeida Rodriguez Correia, Gonçalo (56534114400); de Lorena Diniz Chaves, Gisele (56496664000); Mattos Ribeiro, Glaydston (58813239300)",57192934058; 58813200500; 56534114400; 56496664000; 58813239300,Dynamics of freight transport decarbonization: A simulation study for Brazil,2024,Transportation Research Part D: Transport and Environment,127,,104020,,,,7,10.1016/j.trd.2023.104020,Article,Final,,2-s2.0-85182390006
